name,species,longitude,latitude,year,base
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.583333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.733333,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.716667,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.333333,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.333333,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.666667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.266667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.266667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.266667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.25,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.266667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66,-45.25,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.733333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.716667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-45.733333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.333333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.333333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.333333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.316667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.316667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.366667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.383333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-45.266667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.35,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.4,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.333333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.166667,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.166667,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.4,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.483333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.483333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-45.583333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-45.483333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-45.483333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.583333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.583333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.166667,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.416667,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.333333,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.3,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.3,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.3,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.3,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.583333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.6,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.983333,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.75,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.85,-45.7,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.783333,-45.7,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.9,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.7,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-45.383333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.833333,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.716667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.816667,-45.716667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.95,-45.7,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.6,-45.733333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-45.7,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.033333,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.7,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.7,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.516667,-45.833333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.766667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.733333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.55,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.066667,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.1,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.083333,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.166667,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.483333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.133333,-45.5,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.366667,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.383333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.35,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.366667,-45.666667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.366667,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.35,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.466667,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.35,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.383333,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.433333,-45.683333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.416667,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.433333,-45.666667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.416667,-45.616667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.433333,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.433333,-45.666667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.383333,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.433333,-45.666667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.35,-45.633333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.416667,-45.666667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.366667,-45.65,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.266667,-45.533333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.183333,-45.583333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.266667,-45.583333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.2,-45.566667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.516667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.333333,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.366667,-45.45,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.333333,-45.466667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.366667,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.366667,-45.483333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.316667,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.333333,-45.433333,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.283333,-45.416667,2004,gbif
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.583333,2004,gbif
